HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_22-6,Balance_2021-04-18_13-35,Balance_2021-04-19_19-43,Balance_2021-04-20_18-20,Balance_2021-04-21_18-36,Balance_2021-04-22_18-49,Balance_2021-04-24_10-3,Balance_2021-04-25_19-15,Balance_2021-04-26_21-46,Balance_2021-04-27_20-36,Balance_2021-04-28_21-34,Balance_2021-05-01_10-20,Balance_2021-05-04_21-53,Balance_2021-05-05_19-29,Balance_2021-05-09_10-51,Balance_2021-07-18_13-49
0x67334b2319b30d00f17a1f1c966dd838e848521b,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722,305846.79659722
0xdb6854d904fa4e4a816b50c589db46200f464311,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638,300968.87234638
0x054a5dc57dc65573a6d29ada201f421e8ce7d7bf,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885,300596.885
0xfeaa2ad9cff8b2e00864dc4fad12dd3a497196a2,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886,300012.7886
0x72985963b17e9325cbc85486e516ade756ae6b88,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643,300000.46285643
0xe52c38d7c8d336dc4ca2741aad25729f2deb70f9,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
0xcad420ed10737a170e47c785e3a7aa4a726db7a1,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
0x244e2318aff25ebb707f8cb3ebafd52cd1669c3e,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
0x418f85718376c8c7c938d48a0acc2c2c2b84a08c,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,0.0,0.0
0x090a4fed6755150257830db54b5f2a9dfd579854,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0
