HolderAddress,Balance_2021-04-14_23-1,Balance_2021-04-15_15-56,Balance_2021-04-16_19-36,Balance_2021-04-18_11-17,Balance_2021-04-19_17-11,Balance_2021-04-20_17-0,Balance_2021-04-21_16-57,Balance_2021-04-22_16-35,Balance_2021-04-23_21-26,Balance_2021-04-24_8-20,Balance_2021-04-25_17-34,Balance_2021-04-26_20-7,Balance_2021-04-27_18-51,Balance_2021-04-28_19-57,Balance_2021-04-30_12-57,Balance_2021-05-01_8-43,Balance_2021-05-04_20-1,Balance_2021-05-05_17-51,Balance_2021-05-09_9-11,Balance_2021-05-10_21-52,Balance_2021-05-12_21-14,Balance_2021-07-17_22-4,Balance_2021-07-18_12-12
0xc3799d706b664dde0adc459f81a67414633cd5a3,2538.58537120383,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,2538.5853712038265,3111.572374615785,3111.572374615785,3111.572374615785,3111.572374615785,7.4615785722153e-05,7.4615785722153e-05
0xeb63499eea4675751ffd48272cf074c28adb03fa,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,2532.730366,0.0,0.0
0xfb239e0df3a98f6b728200c14cb364cfc61dc4bc,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,2532.52356744,7639.20871418,7639.20871418
0x30d1855b5273f0034f47875ca07952bcc7741698,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0
0x28226ea7bb1a70c7828e20bb6d617a2b56e71d63,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5e0b2f17b88a18d8f6cc757a135c2952303e3848,2527.77353175374,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,2527.7735317537413,0.0,0.0
0x580a986b101a9bed1283bfc7040f1153112b6c42,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113,2522.91647113
0x8bf20a3c4e23f322f248606c1a3bc6de3a1490a4,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0,2521.0
0x0092d2d03ce3e702f2096d1d61c143c885bba6bc,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0
0x0c2ac9ed47868d6ab9710df9dd55a70afe4eb838,2515.57623319339,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,2515.576233193386,3245.415610917124,3245.4156109171236
0x4bd5e7edbf3d3846e77a7042b329da3f441e8ad4,2514.979153,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05,4.5845351638535e-05
0xed682b586593a266e12839c799c03c55d5a0d0ef,2510.80957194698,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979,2510.809571946979
0xdc6427d8367ae5ce202a01f1c87eee2d05d569ea,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002,2510.002
0x07b51aa6c8adfed48eaed7faa8961d815c01d84f,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1,2509.1
0x13ecfee59eab5669d21c87c1e4eac5d6f804fc17,2508.5976767239,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,2508.5976767238985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9b13be342090754760073b64171f4e52b9c875c0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0
0x0999a13d74291eab3a3f7c1b57434004cd6a464a,2500.41351431641,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126,2500.4135143164126
0x0933f554312c7bcb86df896c46a44ac2381383d1,2500.38647280234,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,2500.3864728023427,0.0,0.0
0x2af47a65da8cd66729b4209c22017d6a5c2d2400,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001,2500.001
0x37d659754d0a1fbf300d190d1b134b916698aa20,2500.00062825,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994,2500.0006282499994
0xb4d9c256192757a412aa389933e81cbe78820c84,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2256dbf85987d891c02f90f8b4f40b3e7043c8d7,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0xa34c6bcae6f46ac6470443ccea67d937f6060c7e,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x220a7b764a53bcc34596c5cc9b871ee6100ed153,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,500.00033,500.00033
0x8f198f8a0432625a208dcab762e69117961c728c,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0xdd709cae362972cb3b92dcead77127f7b8d58202,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,5000.0,2500.0,2500.0
0x65fd9ed132fe413fdd095528a289e29863387da7,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x17a4a4b755630258a5a99a4f06089068b23e2ea1,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x6c959352e792a56736379cc7c6cf12c021c3813a,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x9b5ea8c719e29a5bd0959faf79c9e5c8206d0499,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,5000.0,5000.0,5000.0
0x1701cadd1031300b4f07dad1ec1ba73bc0d691c2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
0x748d4eb9c2788ea7ae0e2fe9b92a30381bc21835,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x66a197ce23f032a5243d84d95b7e95aac6723d0c,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x03dfa016f970b7d4013cafad82c3c963fd3ea05f,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x519cfe2748b6b770fbeeb59c6066a4a4e4605b44,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
0x4ef2ab73ef2214ebeba6f087a8dcf89731504301,2499.95400945396,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616,2499.9540094539616
0x9f193b21b3dbfde8a925af1be54e55d840ce9500,2499.53265365169,2499.532653651694,2499.532653651694,2499.532653651694,2499.532653651694,2499.532653651694,2499.532653651694,2499.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1000.532653651694,1.8389e-14,1.8389e-14
0x3f3004d36180bfe6b46b8b7fcb73138fe3ca64af,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237,2498.061237
0x23f1045ca09e9c3206851336a2a05d35bbc812d3,2496.71160139471,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2496.711601394714,2078.0350338793173,2078.0350338793173,2078.0350338793173,2078.0350338793173,3.3879317378618e-05,3.3879317378618e-05
0xbc810d538caaae067badcd6a5280eb366262d719,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,2494.448178,0.0,0.0,0.0,0.0,0.0
0x5d452703597ba2b3c965035552bc02836d4426e3,2485.97167805471,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,2485.971678054705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8a5329444686615f4bd5a93e852e5541711ed836,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701,2483.701
0xcb8be1c74cb8011da3f2f8d2f4ff79dd2093ad5c,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05,2483.05
0x0e9ca0d384681f33c8b3e86a6e445f3f69725c48,2482.7361956305,2482.7361956305044,2482.7361956305044,2482.7361956305044,2482.7361956305044,1882.736195630504,1882.736195630504,1882.736195630504,1882.736195630504,1882.736195630504,2504.5952292507204,2504.5952292507204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd8cd017d6b6ee325c8efac43737d25f46736b5ce,2479.95217775248,2479.952177752476,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1177.133614913837,1100.4787344434462,1100.4787344434462,1100.4787344434462,1100.4787344434462
0xe7b15fc98bc65e94579e258c77ba97812cb54953,2476.27903605409,2476.2790360540894,2476.2790360540894,2476.2790360540894,2476.2790360540894,2476.2790360540894,2476.2790360540894,2107.2790360540894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0eec05910ebc02578381fe709e58d12ae8638110,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148,2461.148
0x72ba5a33b9e56499454dfe90ed61b2542faa66f7,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,2455.341,0.0,0.0
0x38ee27e1386a8b83734ec50f11fcdbc236d70874,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222,2452.443222
0x46910af2ead8ae10ad2787cf197909126c3864f6,2450.05625844373,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,2450.056258443731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x756ce6b0e4acad3d4a2f40ce1dc764bc57f7e177,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999,2448.26949999
0x181a92d758faf397e931996b4f4f7004cbf16df0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0
0xe65ce5dcf46b5802a3c446011cfbfe72fd27c5a9,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743,2444.66743
0xbe260b55acbdf7478d63146d835a9b12d499df6c,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34,2442.34
0xe57fd129f8fb809bd75e894b536782accd1d9924,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418,2440.418
0x37071d286385b9eebd1100e9cdc18f5296f19da7,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999,2439.98879999
0xdd2f002ebbbd34068217bbd8240d0ddea928e1af,2439.21132657537,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,2439.2113265753733,0.0,0.0
0x4ef377462b03b650d52140c482394a6703d0d338,2435.31,6.7339649498213e-05,9947.818493104556,0.0,0.0,0.0,0.0,0.0,0.0,0.0873722006239165,0.0,0.6075303509051371,0.0,0.4192052228090055,6.371146130795e-06,0.0,0.3619077422764498,0.0859830186994577,0.0,0.0,0.0,2.8191288532995e-05,2.8191288532995e-05
0xbf663151047742eda45ef1d3e0a1b69b3bb175b3,2430.34188021106,2430.341880211064,2430.341880211064,2430.341880211064,2430.341880211064,2430.341880211064,2430.341880211064,2430.341880211064,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05,8.0211064039852e-05
0xbf0aa963ed626b291981ccf4a4552fd0ae688a87,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573,2427.81573
0xf7ce5a43174a5a83248974fae772766c33410437,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179,2421.4496179
0xbd5c995a92c35162394273f2b2d300078c95e2ac,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,2420.36841004,0.0,0.0,0.0
0x39484152b72796a4dabc1d72e57344572e8f4e94,2419.75458218586,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862,2419.754582185862
0xb7289a9bbfb5c28598c0b825214b2e1dc51c72ee,2410.73151583876,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763,2410.731515838763
0x0e4419e286317858d2bd629f94f47a700efb3e14,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,2405.53039551,0.53039551,0.53039551
0x246294ae989daec8b917c37fb89c326a88deb948,2402.54704883058,2402.5470488305823,2402.5470488305823,0.0,0.0,0.0,0.0,1383.8655641546395,1383.8655641546395,1383.8655641546395,1383.8655641546395,1383.8655641546395,1383.8655641546395,1383.8655641546395,1383.8655641546395,1383.8655641546395,17930.706632486825,17930.706632486825,17930.706632486825,0.0,0.0,0.0,0.0
0x8704f3d4e38b03f09a9468a7ba0a6d9d4529dfef,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0
0x66cc037fb36e72ca0dc8d1e4ba252cd69bf7cdc6,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299,2398.450299
0x2e4c9fb11938defea7c9e4ce9aace540343999d3,2396.68144534104,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,2396.681445341042,396.68144534104215,396.68144534104215,396.68144534104215,396.68144534104215,396.68144534104215,0.0,0.0
0x11a7b8e0380f820fa053069fa35e152e9c2a4235,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644,2392.644
0xa5c2ed76c86510557ac968b985f5a87aa1f45fe0,2387.73606221184,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435,2387.7360622118435
0xa2ee96a65dd1f5b45ba15f04298822fc7172e355,2387.27064501614,2387.270645016136,2387.270645016136,2387.270645016136,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,4.5016136078532e-05,9.9502009701636e-05,9.9502009701636e-05
0xadde68b2cfc4adc9bfa5e196f0d54b18a4d2671d,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73,2383.73
0x6cf248c435798515a3eb01dcb10df79940410ebf,2383.34446355688,2192.760357674625,2192.760357674625,2192.760357674625,2227.8416019949227,2227.8416019949227,2403.903658064029,2403.903658064029,2261.8499700327584,2261.8499700327584,2230.243576620915,2230.243576620915,2230.243576620915,2230.243576620915,2230.243576620915,2230.243576620915,2078.0987555816987,2078.0987555816987,1903.6211040422784,1903.6211040422784,1903.6211040422784,2632.830752353823,2632.830752353823
0xca5b4882dfc2861943d6ca544014cd3ab572472e,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,2381.27663283,0.0,0.0
0x7f43a7cf4f52d13f322878383984206187f5451c,2379.28912520621,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205,2379.289125206205
