HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_21-52,Balance_2021-04-18_13-17,Balance_2021-04-19_19-23,Balance_2021-04-20_18-8,Balance_2021-04-21_18-25,Balance_2021-04-22_18-39,Balance_2021-04-24_9-53,Balance_2021-04-25_19-4,Balance_2021-04-26_21-36,Balance_2021-04-27_20-20,Balance_2021-04-28_21-24,Balance_2021-05-01_10-9,Balance_2021-05-04_21-34,Balance_2021-05-05_19-19,Balance_2021-05-09_10-38,Balance_2021-07-18_13-39
0x22948e86c9f70672d4b23b15568f6e2feac76f6e,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694,3118636.694
0x0aa3be46401579becfdab425afce84ae5da851dc,3098428.39131814,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.391318141,3098428.3913181415
0xea12aa9fc50f11a885554165af4ed426749357b7,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0
0x7824803f57d7ecdbc4c654d53d9c34563a1f411c,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0,3092400.0
0x8eefab29695467a9500c57c92abf39fbee4c9d93,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0
0xe913f245935f27a7fbcacee8a45db99793eeb2a3,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0,3091185.0
0x4e09678a2ec1c76c76f284c2a280f36025387371,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3081797.6,3729859.71,3729859.71,4040120.56
0xccdea56fc86d02371e7c0bc2dd5b8be17a64d699,3010518.23446098,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,3010518.2344609792,0.0
0x87cc367a7ae8ef3b130d50ef1bdefab99b846dd3,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,3009601.82399999,0.0,0.0,0.0,495895.824
0x7241b4fad8bd8267dfd1e6cf2c2c6d62409e92d8,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
0xe951bcf4922af31dc2f6a310473889d0b3d0ef22,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
0xb4edbd02f0611a024286a2c6c9e72c4400a38727,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0,2997613.0
0xa5125f074733e7804c015d8a28459ac08479abf5,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,2968989.231,0.0
0x3377e10e6b3a3effd0e9c6a0a4e02fa1e428e485,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0,2968346.0
0x6350865174c2321302ac694a6b4429fa59d954ef,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787,2958407.787
0xcd06b7a95e25a9269eececc858ed30e2639cf412,2953622.85397926,2953622.853979265,2953622.853979265,2953622.853979265,2953622.853979265,2953622.853979265,3041180.182429184,3041180.182429184,3041180.182429184,3041180.182429184,3041180.182429184,3041180.182429184,3041180.182429184,3041180.182429184,3154613.1859597666,3280431.1013240046,4700944.326503317
0xd458c90e3f01f047fc67ffddedef3692041f88a3,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,2899479.42,0.0
0x21ec813b2ecc31767feb95f3e3097906810bc798,2805737.10111426,2525737.101114264,2525737.101114264,2005737.101114264,2005737.101114264,2005737.101114264,1605737.1011142638,1005737.1011142638,1005737.1011142638,1005737.1011142638,1005737.1011142638,1005737.1011142638,505737.1011142637,0.0,0.0,0.0,0.0
0x5ebd53a9a662e751384b0963fc71ac0bd9561816,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,2795962.5,0.0
0x66e5128a6270735078d4896eba5f2914367b8877,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416,2790823.416
