HolderAddress,Balance_2021-04-20_18-8,Balance_2021-04-21_18-15,Balance_2021-04-22_18-25,Balance_2021-04-24_9-42,Balance_2021-04-25_18-54,Balance_2021-04-26_21-25,Balance_2021-04-27_20-8,Balance_2021-04-28_21-13,Balance_2021-05-01_9-59,Balance_2021-05-04_21-17,Balance_2021-05-05_19-8,Balance_2021-05-09_10-27,Balance_2021-05-12_22-29,Balance_2021-07-18_13-29
0x3759b0021c4abf6e4b59169cc604af4b2ee5989f,5619.37218117074,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,5619.372181170745,0.002181170745036759
0x8322cbe33282d2c7c5babbd37b5b800028ca6311,5582.05798171416,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,5582.057981714157,8210.728774906887,8210.728774906887,8210.728774906887
0x4ec32ffae8ad50807e4dda9b7730f201569fb0b8,5561.0,5561.0,5561.0,5561.0,5561.0,5561.0,5561.0,5561.0,5561.0,0.0,0.0,0.0,0.0,0.0
0x8383b9a512f1c0e57cd015b076372b2844859e57,5541.19728994053,5541.197289940528,5541.197289940528,5541.197289940528,5541.197289940528,5541.197289940528,5541.197289940528,5541.197289940528,0.0,0.0,0.0,0.0,0.0,8523.774841845965
0x925b386e0f640ec608913e26c4457a016608a6c7,5515.24798900121,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211,5515.247989001211
0x2a9a3766150874bfbb121568790ba2d56f457bc0,5494.15412400342,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421,5494.154124003421
0x97a06f0ca5fa9b61822628741102dcb7a235d942,5490.97361219339,267766.9936121934,2331094.993612193,5944089.9936121935,6048089.9936121935,6672089.9936121935,2629.8310165634352,2629.8310165634352,2629.8310165634352,2629.8310165634352,2629.8310165634352,2629.8310165634352,2629.8310165634352,2629.8310165634352
0x50eaf2764fde8f05c6669cb914d3b27f3a8bc9d0,5481.042581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6807da11b22ffda378064c3d634198ffae3af6ab,5452.20951105485,5452.20951105485,5452.20951105485,5452.20951105485,5452.20951105485,5452.20951105485,5452.20951105485,5452.20951105485,5452.20951105485,0.0,0.0,0.0,0.0,0.0
0xc36b1ea2c3d09a1e926ff6f3448e7c8382ec60ca,5444.20716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf1dfbc7341f641c2fbe9861d2566af4d89801f6e,5431.24770338912,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,5431.247703389122,0.0
0x80f5fc0bdb33aa0f6572e06cdc726095c15b6204,5424.55332865518,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178,5424.553328655178
0x794a161413f8ba8c4d0ab2ce367d63ab64d577e1,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13,5400.13
0x4859141f4327042a4a30a18b25aa2f4f1f043308,5370.83833172675,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,5370.838331726753,0.0
0x2d81c323bd4e38627dbfb3f31dd42b01ae6c3cd8,5363.48033537965,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,5363.480335379653,0.0,0.0,0.0
0xbff6cbf2e7d2cd0705329c735a37be33241298e9,5344.71094593818,5344.710945938176,5344.710945938176,5344.710945938176,5325.471416240545,5325.471416240545,5325.471416240545,5325.471416240545,5350.365404120767,5350.365404120767,5350.365404120767,5350.365404120767,5350.365404120767,3087.892206219033
0x32648075ecd353767da2fafef3c56a4283567f12,5319.82497468607,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,5319.824974686069,0.0,0.0,302.15515821590367
0x1a35e5fb9913276b0a8215f267661ac86e5b3ea9,5309.20554274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4ec7cdf61405758f5ced5e454c0b4b0f4f043df0,5308.47552991586,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864,5308.475529915864
0xa89208229f884b37efb8ee1ebb8e044b5736f2be,5267.95261734529,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,5267.952617345295,0.0
0xf944c8276e68a5996df7f54ac5fa6a78fce57a4c,5247.44997714234,5247.449977142337,5247.449977142337,5247.449977142337,5247.449977142337,5247.449977142337,5247.449977142337,5247.449977142337,0.0,5000.0097277426885,5000.0097277426885,0.0,0.0,0.0
0xf572022d4b2f2489030725ad16c84b0bfd2bb4da,5230.20296284499,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,5230.202962844992,1462.777480694381
0x1529f046046c499ff01de84d1cf21176cce37651,5188.08638732573,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732,5188.086387325732
0xaabe0de57bae39b3ec7a6da2064210c12dfe4b88,5125.22885955934,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337,5125.228859559337
0xdc9fa334d57e25f0c6dfecd16ffd47980f2f1e49,5073.94132150021,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207,5073.941321500207
0x56e98dcde2e4ef0c02f8b5c486afbb8d82a54c52,5072.9931984525,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,5072.993198452498,7293.472080520209,7293.472080520209,3675.5827725377594
0x6962d791a0a6df1b9c8759d9751544c99a621f05,5068.75205422436,5068.752054224362,5068.752054224362,5068.752054224362,5068.752054224362,5068.752054224362,5068.752054224362,5068.752054224362,0.0,0.0,0.0,0.0,0.0,0.0
0x0a6417b2d8b6cb55b1751b5a46289972d33e424c,5062.18467413633,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,5062.184674136327,0.0
0x858ed50c9954f7def00193ff34f913632707234d,5043.57425510916,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,5043.574255109164,1830.2742007688355,2070.5706263437723,2842.9475769698574
0x60d7736606d9e3b09e25060543c17efa546f1682,5039.97697096981,5039.97697096981,5039.97697096981,5039.97697096981,5039.97697096981,5039.97697096981,5039.97697096981,5039.97697096981,5039.97697096981,0.0,0.0,0.0,0.0,0.0
0xac6559df1f410feba9a6cbf395272189461d8463,5038.79370538521,5038.793705385215,5038.793705385215,0.0,0.0,0.0,0.0,0.0,917.7881109219508,1529.8318533661568,1529.8318533661568,0.0,453.37931597803646,0.018621322201362773
0x378bcce7235d53bbc3774bff8559191f06e6818e,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081,5021.57131095081
0x30ce6f10a617fb8c66b93817adce1379853a7b13,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,5013.92826,31.666023731203392
0x11c8a28c5e3a3019261a48dc990fb4bd13efd49a,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653,5001.22682653
0x715e06bf82be23bdf33c286daff56d68f7de6c35,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,0.0
0xbed769e4fcc98cc1c9b168beb7aaa95a62eabbd6,5000.08239552111,5000.082395521108,5000.082395521108,5000.082395521108,5000.082395521108,5000.082395521108,5000.082395521108,5000.082395521108,5000.082395521108,0.0,0.0,0.0,0.0,0.0
0x23d3285bfe4fd42965a821f3aecf084f5bd40ef4,5000.00001681452,5000.000016814517,2500.000016814517,2500.000016814517,2500.000016814517,2500.000016814517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5356dbf5bdbd1a7885713e77c566cf62bbaf79dc,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0
0xbe8e0f2e0252e230aae28017ee3dd309c7afc9b0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
0x116ebb564a41da3371b8a0577c2e8e4e3e2965b7,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4e888abb35815cecf159f5c2386fc96d872b1b8a,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9f0c8e1f71cf4cd20310ecb685b4427565d9348c,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x800c2ca38a51cdb94704fe3ed1fbf761a2a12dfc,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0,4995.0
0xcce4c0a0d9912b689bcc25a45d51fdb52531d68c,4941.66355622944,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438,4941.663556229438
0x88ad09518695c6c3712ac10a214be5109a655671,4940.14197499052,5317.951974990522,5335.263329804649,5351.549425973469,5597.742698838721,5549.79069883872,4355.699736337633,4190.760763002544,3880.725972627412,3880.725972627412,3780.825215846128,3872.75997213995,3872.75997213995,1643.105947575413
0xcc4930f16fed7f88eb3190fb6482b0ae9af02786,4932.56986004186,4932.569860041863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf29b9e1a2c0fe18b0e8cddd0584d4a4e78efa267,4932.47829702921,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,4932.478297029214,0.0
0x4372318179984339c161b1b8affcec09509893eb,4926.80154066545,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446,4926.801540665446
0x3993bf009d264e049905db664a1fb4a8731b7f79,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4918.5259488546,4.8854599587306e-05
0x811d430a98757893f5604aedd6e50e3afe5a1c2f,4915.2967208,4915.2967208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd20c9667bf0047f313228f9fe11f8b9f8dc29bba,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0
0x435ca93a2b2c9407d47ab61f44f78d6a67db81c1,4893.45776928206,4893.457769282061,4893.457769282061,4893.457769282061,4893.457769282061,4893.457769282061,893.4577692820615,893.4577692820615,893.4577692820615,893.4577692820615,0.0007692820614773,0.0007692820614773,0.0007692820614773,0.000769282061477311
0x8068d5c3638eb7aa61f9982e2c2d70e4d76e77e2,4884.55001186556,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05,1.186556192474e-05
0xc1b38294d023c98d9649a8e14a99d202f6a4b406,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916,4827.9916
0x672be44726710ef07e5a0ac4c3a4c4c6dddb02b0,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305,4810.25305
0x7db3ca5ad4c8f648d21fa7d682d3c6ca9d4f5dd7,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888,4793.06813888
0xd360db371bb070b9147c8f4bbe1ba12db9558799,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186,4726.301186
0xf71afe21cd32959113fc47ae2ef886b43a9413d5,4709.64884972,4709.64884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,5207.80884972,603.20584972
0x8cc04195c4de97456f0aed06afaf79fb39eb44c7,4705.69982513022,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,4705.699825130225,0.0,0.0
0x65b6ace43b031e73d0723f18f61063b995d953ed,4698.0851,4698.0851,4698.0851,4698.0851,4698.0851,4698.0851,4698.0851,4698.0851,4848.091347174801,0.0,0.0,0.0,0.0,0.0
0x0e4ec6d1746b3a8f425e90f65f1036e562e9a570,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,4610.0,0.0
0xfe434f3e01a7a38bdfca62df9574c9e5fb2da573,4591.41623078806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x531516ca59544bf8ab2451a072b6fa94adf5a88c,4557.50079377253,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0006048299206818,0.0
0xe8ea3832d4853b69d50c3226f764ff44eb8bb796,4549.362271875,4549.362271875,4549.362271875,4549.362271875,4549.362271875,6413.584774115,6413.584774115,6413.584774115,6413.584774115,7.4115e-05,7.4115e-05,7.4115e-05,7.4115e-05,7.4115e-05
0x24302ec74f2bd09a196bf0b997066abfb4b9c161,4537.32133225916,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156,4537.321332259156
0xbc90b3ce40fc3ed921d910f3e046c65954fff7cb,4520.41295272965,4520.412952729652,4520.412952729652,4520.412952729652,4520.412952729652,4520.412952729652,4520.412952729652,4520.412952729652,99500.69715048488,99500.69715048488,99500.69715048488,99500.69715048488,99500.69715048488,0.0
0x147cd874c3a749b8fd8ae9ac971cfc1c1dd8cd54,4500.12,4500.12,4500.12,4500.12,4500.12,4500.12,4500.12,4500.12,3500.12,1500.02,1500.02,1500.02,1500.02,0.0
0x535cd21485530665dfc4108c2adae7f74ce18497,4465.95029984302,4465.950299843024,4465.950299843024,4465.950299843024,4465.950299843024,4465.950299843024,4303.877366639089,4303.877366639089,4303.877366639089,4303.877366639089,4303.877366639089,4303.877366639089,4303.877366639089,4003.8773666390885
0x0fef2f14127a2a290256523905e39dc817c11e42,4455.74280131608,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,4455.7428013160825,0.0
0xa942141e68013ef85e0ab54a448611dc6d8bc1f3,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697,4411.02723130697
0x4c934a27597ae892db63ce0eb421d135ec17804a,4397.815951218,4397.815951217997,4397.815951217997,4397.815951217997,4397.815951217997,4397.815951217997,4397.815951217997,4397.815951217997,4397.815951217997,4397.815951217997,0.0,0.0,0.0,0.0
0x1b0523da9accca7e10495d7ec1d1661958d0ee99,4354.98167204015,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,4354.981672040147,0.0
0x2d600708fd0b49ae46a7ac0e7387e12c0b050c3f,4262.51622441226,4262.516224412263,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2.4412262870998e-05,2914.00854166324,2914.00854166324,0.0
0x69f27a882b5b2982258f88e3085738a415e15721,4261.40063374565,4261.400633745647,4261.400633745647,4261.400633745647,4261.400633745647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7421c1ed16b400e4868ce696452c3c985f8cd04d,4255.16121403659,4255.161214036591,4255.161214036591,4255.161214036591,4255.161214036591,4255.161214036591,4255.161214036591,4255.161214036591,4996.585449762736,4996.585449762736,4996.585449762736,4996.585449762736,4996.585449762736,0.6474985264578289
0x41dbac356f125e9b6232d3e2e14b1bd2ee654530,4248.542485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x86904e32b0d7a8e1ab4dc4a02bae7ff93e9a2d33,4240.4,0.0,8248.336,15498.727,32553.081,44255.744,65300.8,44249.479,79864.323,82582.923,117312.789,434367.521,623743.828,94240.194
0xae72f891fc9914b13a90cbed799ee73359077bee,4235.42970476912,4235.429704769122,4235.429704769122,4235.429704769122,4235.429704769122,4235.429704769122,4235.429704769122,4235.429704769122,4235.429704769122,4235.429704769122,0.0,0.0,0.0,0.0
0x289660c7dfa62d738e6de64c5841e649205f3049,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,4205.568,0.0
0x63cb0860a132ea586ad8fb8eddf6b7aac2cc5eea,4184.44103892733,4184.441038927333,2784.441038927333,2784.441038927333,2784.441038927333,2784.441038927333,2784.441038927333,2784.441038927333,2784.441038927333,0.0,0.0,0.0,0.0,0.0
0xfd6ef5dd0c95da471071969f57bbddb2b377e5c1,4173.03473373425,4173.034733734254,4173.034733734254,4173.034733734254,12879.267295867923,12879.267295867923,12879.267295867923,12879.267295867923,12879.267295867923,0.0,0.0,0.0,0.0,0.0
0x63d1cae75d367be8af4c2cbb975b3bdef349d265,4157.4813343955,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975,4157.4813343954975
0xd1591c1105015e946a149ad412215c00eac40aac,4135.879,4135.879,4135.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9f1641c70e5160bd1413e76da31870057d61918a,4133.55336161511,8479.380638254916,1379.380638254916,2177.1567645553378,2177.1567645553378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7a22e74956cfb785455a9113e61aedc6d903a5ee,4102.31734878649,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492,4102.317348786492
0x1eeb82a8cd3bcec675ebbf29ee8192106a59c6af,4080.87586578733,4080.8758657873295,4000.0,4000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0
0xa425833329fa3a1f722230eb0999160b917e4ce9,4056.90317024609,4208.468762491588,4208.468762491588,4353.279794810415,4407.493202828887,4420.016452970741,4250.314407589658,4279.086385280638,4259.748270530003,4861.5266200166425,4796.651681549663,4782.077122708411,4796.816889598587,2397.265752195927
0x7088acf69db9b47ff745688dc86c8921c9d4a731,4033.88894593,4033.88894593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xdd84d76a8c1079038ad36f179a85b64c3fdc5c83,4022.14746638948,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894815,4022.1474663894824
0x8219f3a31b06ed7b3afded3df4e814034961e2b8,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,4007.38348,2007.38348,2007.38348,507.38348
0xa425f914e2cdc749d686e627325e7b6cd43eff6d,4002.333196,3002.333196,17002.333196,11002.333196,11002.333196,11002.333196,11002.333196,11002.333196,11002.333196,11002.333196,11002.333196,5502.333196,31408.042391,28749.141025
0x1e77a07c44cc4b21b2652dcab2aebd3300295282,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
0xf4961041181bb1ce6c26ca02ae90664099ca0f47,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,1000.0
0xfceaaaeb8d564a9d0e71ef36f027b9d162bc334e,3986.65008683417,3736.650086834174,3658.9509176041583,3562.001874760193,3471.0282537174267,3329.964189168462,3811.8907761684623,3811.8907761684623,3338.474478031744,3120.054478031744,3120.054478031744,3120.054478031744,2883.1741442979123,2745.0561442979124
0x6c3311f92faa75f64511a4b3e6ed6066b986b929,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,3984.98414389628,4.389628e-05,4.389628e-05
0x5b9b9a0913ec9095fa41907ff014b9b073b0ff61,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,3984.04,2.62144e-13
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,3968.12385019907,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674,3968.1238501990674
0x4a25e18076ddcfd646ed14abc07286c2a4c1256a,3967.65970487269,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692,3967.659704872692
0x32cd1f7bdae90b87e9b58d25d2ef7b09f6a9b548,3950.00000000096,3950.000000000957,3950.000000000957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,4062.771208860957,2.58059464e-10
0xac5484132f22d4551d10ac7b6eaf8356b4beaaec,3945.38815898023,3945.3881589802286,3945.3881589802286,3945.3881589802286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xced92811d17ffd2c10d3e893e2fb73bc20956503,3943.96189465099,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992,3943.961894650992
0x979926a1d3d7f8d0aac06f4ef4ff6c54dae83272,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,3940.82490982,0.0,0.0,0.0
0xb73eb2b684efa09a9de12b5af05a5a8bd95397bb,3925.9027364409,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.902736440904,3925.9027364409044
0xaa9c1c4a80ebbf47e7e357357b4611428b94fe2b,3920.00410682873,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727,3920.004106828727
0x5ac2e6ed85b6e4a0e1b0df8e82a94b50bac14c99,3918.79331732135,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.793317321348,3918.7933173213482
0x6cf75202a5ba13f8a21af320dc9cc8aba2e11164,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607,3918.718607
0x0c6a859d7fc9d739c51ba321e49370d1aa6702d8,3916.4338998802,3916.4338998802,3916.4338998802,3916.4338998802,3916.4338998802,3916.4338998802,3916.4338998802,3916.4338998802,3916.4338998802,0.0,0.0,0.0,0.0,0.0
0xd789e106b48fe7f03cb0fc9a65bb199c345a9393,3910.91916365551,3910.9191636555074,3910.9191636555074,3910.9191636555074,3910.9191636555074,3910.9191636555074,3910.9191636555074,3910.9191636555074,3910.9191636555074,3310.9191636555074,3310.9191636555074,3310.9191636555074,3310.9191636555074,3310.9191636555074
0x86c077092018077df34ff44d5d7d3f9a2df03bef,3905.33508,3905.33508,3905.33508,3946.02562,3946.02562,3946.02562,3946.02562,3946.02562,3946.02562,3946.02562,3946.02562,3976.92562,3976.92562,4561.082519435137
0x3921bc5c561010c785870c68a8f153ab7dd9a124,3903.74953807405,3903.749538074048,3903.749538074048,3903.749538074048,3903.749538074048,3903.749538074048,3903.749538074048,3903.749538074048,3903.749538074048,0.0,0.0,0.0,0.0,0.0
