HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_21-35,Balance_2021-04-18_13-1,Balance_2021-04-19_19-3,Balance_2021-04-20_17-57,Balance_2021-04-21_18-4,Balance_2021-04-22_18-3,Balance_2021-04-23_22-48,Balance_2021-04-24_9-31,Balance_2021-04-25_18-43,Balance_2021-04-26_21-15,Balance_2021-04-27_19-57,Balance_2021-04-28_21-3,Balance_2021-05-01_9-48,Balance_2021-05-04_21-6,Balance_2021-05-05_18-57,Balance_2021-05-09_10-17
0x5c60ce633e88dbf5f928df456eaa7ce09fe1d6db,528.18106811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x373cc86fb88c312ffbb230024abdae4071bd9ef9,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18,528.18
0x065a489b2da5d239407c04f5bc8cf67e0f1df40f,527.811977394403,478.88750049919776,481.657446785478,450.2073237926061,456.3839438993059,456.3839438993059,400.6279461511412,426.45361633673497,476.8591225737048,486.2873847567684,459.8609388060594,442.4967269742834,386.5686096337186,361.7751299526549,320.642520193451,320.642520193451,329.8030483660341
0x3d6e842431c69051ffb3f2d660aa5a166d214d32,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991,527.63509991
0x48979f0aa32100127bf45f60ca230267bcf9ffcc,527.136470737642,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,527.1364707376415,1057.675524416022,1057.675524416022,1057.675524416022
0x633b994d1eb2dc1062925cbafda8c185e2c78baf,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635,526.64432635
0x52298164ea3ae3b494fced890bc83e1692407b60,526.431863691283,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,300.43186369128296,100.43186369128297
0x4eb9ae91310544f6424e89d0ed085c64ece25d16,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793,526.425793
0x1871e60fd1feceefab91eb5d97379c24851f801e,526.238016243757,526.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573,791.2380162437573
0x1102514bce64fbc21d62c0e76509d09aea67afa6,525.731434104052,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,525.7314341040518,744.1176822449605,744.1176822449605,744.1176822449605,744.1176822449605
0x29983374cbb8253a114df5f38ec3f171f95bb8c7,525.681305964377,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765,525.6813059643765
0x6787fbea71a527b453a093f385a60e26ac8dd327,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643,525.422643
0x113b95cfaef048c34ac2ae5bb8e6f5424af3f2d1,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734,525.022734
0x019f463d007e4f732189306692f48ee3604294f7,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528,524.4528
0x1c5247c0fa675f2dc7bd4d79e6b57682b6ae8288,524.28677570395,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503,524.2867757039503
0x0d0a584b022f5c1a8e6806bc8b2176def19956f0,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454,524.14914454
0x678de6389f7be1bda3448036423b1de24ca283b4,524.116211193731,524.1162111937315,524.1162111937315,524.1162111937315,524.1162111937315,524.1162111937315,524.1162111937315,524.1162111937315,524.1162111937315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26798242970864
0x2c5af011acd4f8a4a188d72a6e4b58d06b5a777e,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554,523.94554
0x0ad1041d7c1c27b9cf0d68eced2876c14cbcda83,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923,523.63923
