HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_21-14,Balance_2021-04-18_12-39,Balance_2021-04-19_18-43,Balance_2021-04-20_17-47,Balance_2021-04-21_17-53,Balance_2021-04-22_17-42,Balance_2021-04-23_22-35,Balance_2021-04-24_9-20,Balance_2021-04-25_18-33,Balance_2021-04-26_21-4,Balance_2021-04-27_19-46,Balance_2021-04-28_20-52,Balance_2021-05-01_9-38,Balance_2021-05-04_20-56,Balance_2021-05-05_18-47,Balance_2021-05-09_10-7
0x167a9333bf582556f35bd4d16a7e80e191aa6476,610821.042312529,567933.2949623887,638240.4896725686,636843.5974931187,636843.5974931187,625346.6931268487,624032.5789165486,602513.1845806787,643721.2035470987,631701.2035470987,628960.0808111987,628960.0808111987,627321.7301078087,601839.5578201087,612875.6240574487,611770.7019230187,791345.2695634787
0x0960abfeeeaadad855c8ac4b53b9ca3fdeb4e365,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883,601283.53979883
0xf30ed02940b7843c3972a59171a7b2d170f7d07a,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29,600833.29
0x9560b8179c1df0764791f4acdcad531bc139bfb7,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0,600095.0
0xd03b0531bc45ed66acf302ab47e8f743cff2f9a6,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,553355.97999664,3355.97999664,3355.97999664,3355.97999664,3355.97999664
0xadb2b42f6bd96f5c65920b9ac88619dce4166f94,551789.22110896,474388.220142859,471404.009442859,452150.009442859,445078.399442859,446514.399442859,448682.372292859,443515.780264379,443500.394444379,442966.394444379,442966.394444379,442966.394444379,443817.394444379,446737.884844379,466332.343822551,547674.625842471,458721.704109771
0x52d33b178876a8011ff5b4ca961f7fdf17affa07,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381,533065.90662381
0xcafcd1c3f1b379bcd1593768d825d70e1d6e6091,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518,522144.80344518
0x46340b20830761efd32832a74d7169b29feb9758,510598.222064076,467514.8565220195,500986.29858267953,424352.1763571516,407172.21309110266,383202.27130362776,290552.47363083053,451488.4625184743,441069.1401965843,401794.0380176132,391219.2345487437,377595.3455628324,361747.2221390124,491961.3320345374,424395.6198724327,336464.8623864856,399358.2697787922
0xe3031c1bfaa7825813c562cbdcc69d96fcad2087,504118.53975603,465971.31753382,466074.31753382,465074.31753382,468624.66732563,465891.71493197,465891.71493197,465891.71493197,464228.2185258,476228.2185258,476228.2185258,476228.2185258,476066.17812415,476066.17812415,475201.5147311,475201.5147311,495231.64008529
0x6f186c3d45e7699bdd1886a9398dc17c2da8cdae,500000.502159693,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,500000.5021596926,400000.5021596926,400000.5021596926
0xcd41d876551c8ff69cda95c2b7c8e04aa3ace523,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0
