HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_20-48,Balance_2021-04-18_12-19,Balance_2021-04-19_18-20,Balance_2021-04-20_17-34,Balance_2021-04-21_17-42,Balance_2021-04-22_17-20,Balance_2021-04-23_22-23,Balance_2021-04-24_9-7,Balance_2021-04-25_18-18,Balance_2021-04-26_20-52,Balance_2021-04-27_19-34,Balance_2021-04-28_20-40,Balance_2021-05-01_9-25,Balance_2021-05-04_20-44,Balance_2021-05-05_18-35,Balance_2021-05-09_9-55,Balance_2021-05-12_21-57,Balance_2021-07-18_12-55
0xd9c30a18b39d64aeca82a348c297928de63ee43d,324866.465223068,324810.610063919,334654.338476939,337984.727567486,343052.226506753,350172.616856632,362985.412177675,371450.45610981,371450.45610981,371450.45610981,376380.144701871,382236.383222084,387586.57677076,399294.458509333,410746.85704517,418744.107499782,472171.915987832,492027.475869189,166262.485675639
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,313746.275488088,216735.896851375,165005.204238097,110433.89162639,111092.396305486,36522.50946779,2133174.651420759,2083717.978513505,2077390.178726885,1948640.402912865,1974469.856149426,1910723.618452851,1916951.856106209,1912381.133241147,1862703.975692591,1960829.414371105,1821445.06172952,1715875.076760053,461294.129381107
0x6e77d4f4e707675d16f0cfe7f1855ee3435c2c1c,313203.102562793,313149.252716741,322639.571385448,325850.392776891,330735.958262766,337600.712208696,349953.502282911,358114.634029933,358114.634029933,358114.634029933,362867.336838583,368513.324560396,373671.435347874,384958.980470272,396000.214753247,403710.347754005,455219.989939135,474362.695092442,229908.702264334
0xdfb62866542462d64d7c9f7ed91634aeef6645d9,305673.970095902,307583.036087661,316904.664685641,320058.413843102,324857.138579353,331599.871772441,343733.091450335,351749.159376038,351749.159376038,351749.159376038,356417.383064342,361963.01355882,367029.439113807,378116.348530333,388961.32527369,396534.410939515,447128.471099775,465930.915362068,0.0
0x359c6851eb5b31ee7685e7623b1c0b3f2f88b65a,299245.188936751,299193.738912073,308261.121003277,311328.851961439,315996.691950637,322555.517756465,334357.805056328,342155.235514686,342155.235514686,342155.235514686,346696.133859234,352090.507825277,357018.747119606,367803.262167973,378352.443233131,385718.97372935,434933.085855404,453222.695292506,153149.845444766
0x02423379dafdb625af2c196b00f806b4fd237713,295838.910783841,297686.552581536,306708.257799984,309760.535085276,314404.860863747,320930.646631254,332673.479992836,340431.630950751,340431.630950751,340431.630950751,344949.654552204,350316.854397783,355220.267721738,365950.455852298,376446.495492914,383775.917144183,432742.113530638,450939.58919036,152378.354188239
0xd6216fc19db775df9774a6e33526131da7d19a2c,281465.774962457,281417.381799916,289946.032623843,292831.496796494,297222.000799679,15012.139207017,15561.432491904,15924.334705799,15924.334705799,15924.334705799,16135.673822077,16386.734766488,16616.101217407,17118.026102501,17608.998248231,17951.845836303,20242.332470433,21093.553881313,0.0
0x867633c5e7e03f5314f4d122ffe631932658cbad,272807.103725829,274510.901938905,282830.244600058,285644.894382814,289927.647659005,295945.384507927,306774.008607509,313928.16790146,313928.16790146,313928.16790146,318094.451944393,323043.801714207,327565.471915515,337460.287775185,347139.184196758,353897.991844374,399052.046060114,415832.802238186,140515.314116255
0x3543421e0175ed1490d146b8b19c2c4750830b21,270954.720227308,272646.949505222,280909.803120256,283705.341190962,287959.014207185,293935.890109728,304690.986928239,311796.568870498,311796.568870498,311796.568870498,7.1433e-05,7.2545e-05,7.356e-05,7.5782e-05,7.7956e-05,7.9474e-05,8.9614e-05,9.3382e-05,3.1555e-05
0xed41be591e6005229c1830c756caf1ea20ad7c88,263743.620976959,263698.274831693,271689.929414388,274393.713805921,278507.775005256,284288.481032753,294690.579724251,301562.945995904,306405.385209093,306405.385209093,310471.830968322,315302.577546088,319715.893207062,329373.595748769,338820.553013789,345417.396727003,389489.406792914,405868.039189023,131863.193432944
0xedacfd05ab910f7ce2170f70023ffd785a9d7ec0,260687.502300692,262315.608367305,270265.359783232,272954.967244684,277047.456917028,282797.852589367,299920.889491,306915.229815794,306915.229815794,306915.229815794,310988.441955573,315827.226675643,320247.885892886,329921.658411792,339384.334983468,345992.155544188,390137.499427725,406543.385122227,137376.299211754
0x2d89d869a187a8775be99e80863eb3973f74bad0,258993.020979349,258948.49161743,266796.199005872,269451.282321428,273491.240272118,279167.823129019,300611.082832396,307621.518892061,307621.518892061,307621.518892061,311704.104516634,316554.024496405,320984.856761486,327207.108346162,354080.836790668,382208.610231979,430974.833001976,459077.9470735,168617.838289066
0x31ca8523ef4ab060085c13d90fcc5f590c2d14ec,255706.826284192,255662.861926505,263410.994838803,266032.389521847,270021.087062755,275625.64343647,285710.769413148,292373.720963891,292373.720963891,292373.720963891,296253.94610064,300863.471324915,305074.681649129,314290.115072906,323304.454182762,329599.19910617,371652.955976452,280000.0,0.0
0x842bd290ccbc8010f54516924ac08c68b1fb0899,237010.43428219,238490.666830739,245718.378243429,248163.700811106,251884.48813684,257112.601351195,266520.33621392,272735.755013599,272735.755013599,272735.755013599,276355.355738332,280655.271401588,284583.625918228,293180.083165909,301588.953070392,343641.082922415,427590.591889329,445571.438090657,150564.386088709
0x79e602cf1795a2ae08c193e85a7a1f335beb8c78,236462.217144254,236421.561563622,204591.48207444,206627.520940753,209725.54477966,214078.607170127,221911.73073332,227086.849310246,227086.849310246,227086.849310246,230100.622565974,233680.84364927,236951.693304143,244109.326125364,251110.768868996,255999.901131485,275925.007950972,287528.081604077,0.0
0xaecd3c6dd0c7055e8aedb9374b641b22598e4cb8,234933.539603961,234893.146852943,324991.471415752,450376.867388962,457129.492911984,466617.670450199,483691.183388842,494971.160433673,494971.160433673,494971.160433673,501540.148687299,509343.798214301,516473.124523569,532074.300171737,547335.035216727,557991.66054236,629186.146729612,655644.398035757,221550.772432298
0x035483926d143b394eb9fc8b974b44ebf338dfc7,233993.560840696,235454.95171134,242590.66257279,245004.858963543,248678.284895681,253839.850171109,263127.835261898,269264.138844724,269264.138844724,269264.138844724,272837.666166283,277082.848790445,280961.19981907,289448.233936753,297750.068484904,303547.268949641,342277.044633757,356670.324127141,120523.543022382
0xc36c7b93e97d7e36135358e4b0f22e9e25079e87,230185.087438697,230145.511101744,237120.313760793,239480.070725815,243070.661972683,248115.835453914,257194.379185054,263192.31090864,263192.31090864,263192.31090864,266685.256229512,270834.711221462,274625.606563554,282921.260532839,291035.891128965,296702.366411047,334558.796929461,348627.512160799,117805.772217035
0x563a5ee325eca44248ce73e150ed092fa621bdc0,225198.332920115,225159.613969186,231983.313752444,234291.948688499,237804.75297999,242740.627279704,251622.492461954,257490.484346876,257490.484346876,257490.484346876,260907.758124227,264967.318876455,268676.087853686,332927.434891179,342476.321900836,349144.343515701,393691.876927984,410247.229697734,242413.617819782
0x30665ca6bbae405de600717732464fb8affa096f,221855.807539093,179492.107404399,184931.805193895,186772.196295101,189572.523734218,193507.29011759,200587.710407625,205265.539664344,205265.539664344,207261.153068837,249159.244271975,253036.005531867,256577.770951913,264328.251435731,271909.605033836,277203.691099675,312572.274095823,325716.4220119,139156.160163199
0xa2ef9946174c161adee118e20950cddfbfea7c5f,218444.599125257,198414.368115694,204427.524990673,206461.932200616,209557.473321529,213907.047221626,221733.89341646,226904.864717353,226904.864717353,226904.864717353,229916.222772462,233493.574710855,236761.803147261,243913.699930051,250909.531804047,255794.745976399,288431.748994487,300560.750466044,101563.388062307
0xb18fec1821c05e0c3c692c3abf54af518af7cfe2,217889.827301195,217852.36492116,224454.610808374,226688.322137387,230087.12314311,234862.810355352,243456.426682697,249133.980871626,249133.980871626,249133.980871626,252440.351676121,256368.16490525,259956.570829354,267809.115191939,275490.305484833,280854.1078682,316688.449700156,330005.689171294,111513.215947535
0x020f629cc1970df0e9e4fccb550a9b61082e42de,217555.708117837,213967.244979772,220451.74820597,222645.624133467,225983.811844637,230674.330747466,239114.69085391,244690.99308257,244690.99308257,244690.99308257,247938.39896763,251796.16464181,255320.575908713,263033.080126659,270577.286156878,275845.43194451,311040.713851235,324120.457288523,0.0
0xf56ae64cce8c11e8732fdbcf03087bc4f232d6df,214285.060701541,194636.237682168,200534.894326107,202530.563132843,205567.160144878,209833.911124029,217511.721510176,222584.229155295,222584.229155295,222584.229155295,225538.246083236,229047.479455629,232253.47553741,239269.188639808,246131.808561656,250924.000356072,282939.542057961,294837.587727159,99629.456910978
0xd8be524931e96ee789bfb866d21e07b4ec7f6436,193383.766121869,190194.006026709,195958.036151041,197908.157308211,200875.449305247,205044.819156962,212547.396951542,217504.133482802,217504.133482802,217504.133482802,220390.73014171,223819.871400944,226952.696230283,233808.287953435,240514.280580082,245197.098979586,276481.941945677,0.0,0.0
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,192276.530229542,219845.968285122,196633.21559563,206816.409821176,206586.964533789,342560.172056316,275710.07596821,186147.695969218,148114.254073338,142924.928727304,79348.291891757,78148.998505093,67637.261876755,99902.595413778,247146.897542787,251481.577426203,120554.263511785,459024.622833305,981604.976449484
0x1eef9a210c9e9769f9e57c7143e2008be0374615,187678.235451652,138600.376491414,142800.807209658,144221.92206093,146384.281414628,149422.632849838,154889.998140198,158502.128531442,158502.128531442,158502.128531442,160605.682644747,163104.606136086,165387.594490446,170383.480605631,175270.349136448,178682.866737665,391295.730708885,407750.321821437,24.490027746
0x13c9d9b81513fe8ef119408f916b74118478cb03,186424.073712815,172966.981903647,178208.928876821,179982.415738729,182680.942111228,186472.66685985,193295.690701325,197803.465556139,197803.465556139,197803.465556139,200428.605656476,203547.148803665,206396.214696349,212630.853917054,218729.444138327,222988.111287129,251439.296370294,262012.707953154,3.7657e-05
0xaa347052520313749f9bbba5e8e9e5f18c110d9d,186404.556555849,153024.429433451,157661.996302353,159231.005671449,161618.400386429,164972.951121146,171009.301636495,174997.344137906,174997.344137906,174997.344137906,177319.813788563,180078.798656715,182599.376155657,188115.180958237,193510.622785849,197278.278921258,222449.131277819,231803.461548399,78329.405562506
0xa17086ca2088e89885da99aba72f99b2d0c2d4ca,186335.742956239,377374.215426742,413953.327574114,418072.878668006,424341.161511535,433148.784602196,414635.976320546,517265.334316833,517265.334316833,517265.334316833,524130.198730666,532285.335239911,539735.776097084,538781.27937363,594574.339452907,606150.715084108,683489.843540799,712231.649347551,5.0755e-05
0xbd8756f58ed396567ca204132d1fed15470173b3,185385.415981792,186543.227989494,192196.617431592,194109.305971197,197019.640734517,201108.979442235,208467.545094649,213329.13696156,213329.13696156,318966.001296272,372404.040505481,396677.47643102,382229.803128486,365994.761607651,360492.072007619,367510.8606783,414401.788884637,520276.117456067,971.401424206
0x6e73ed4a4927eaf6a6147813c15fed02d6009993,182600.410593432,188394.256995465,207271.187533768,264372.615230884,268336.42731463,272399.664052338,286876.038309832,333404.199559329,333404.199559329,350118.65958988,324528.994410147,360325.724566579,308803.473602203,383237.034839645,418635.613297419,435774.148193572,126052.437920595,317098.390727747,0.0
0x05cab3f05d1b5e34bdc20e53c2159f89bafd4f41,174118.165923509,171246.181430482,176435.977728813,233066.281738667,236560.709264993,298887.285465877,309823.553547354,317048.8301122,311948.8301122,311948.8301122,316087.845459647,321005.973693585,325499.12025139,335331.517538375,344949.357452341,351665.529124472,396534.742100612,413209.641750976,0.0
0xf8f6a4ee89e905f9548271b3167a2de3a3be111d,171693.423275397,172765.722873825,178001.570479648,179772.993767102,182468.380217787,186255.693032779,197300.25075939,201901.414427317,201901.414427317,201901.414427317,204580.940278078,207764.091142497,210672.181917915,217035.985876381,223260.922270825,227607.81739979,256648.433519804,267440.897382353,0.0
0x8d0ca6267129287912af5c2f524f1087f95c1e93,170513.31367298,167700.78925816,170783.138704139,172482.726118957,175068.80756098,178702.53488179,185241.250054168,189561.190379992,189561.190379992,189561.190379992,192076.943483382,195065.540015654,197795.88814464,203770.736102656,209615.204088766,213696.416780815,240962.069063108,251094.89702135,0.0
0x68a0ce0a0feba5829e9bbb85bc43a4f3cd62af69,170048.038494066,166567.21880595,171615.214202761,173323.082206965,175921.763341333,179573.194608183,186143.767168409,190484.754750583,190484.754750583,190484.754750583,193012.764898396,196015.922223781,198759.572929345,204763.531047952,210636.473968125,214737.570807471,242136.064548178,252318.260833644,85261.62315112
0xd135eb508de8464f2e96f9ab5a8dcd035cb44b7c,169255.493225136,99290.193597249,102299.287726456,103317.3424553,104866.408080449,107043.014738059,110959.712310525,113547.361312094,113547.361312094,113547.361312094,115054.30018513,116844.472791588,118479.954320736,122058.894812267,125559.737557375,128004.388444018,144336.544118401,150406.119198519,50824.184553101
0x99b2ce2ec17debf8c847b29a00556e4b1377d7a7,164813.201870253,162094.697700932,167007.148624394,168669.158411427,171198.061973102,174751.448117259,181145.593258822,185370.020339374,185370.020339374,185370.020339374,187830.150511638,190752.669614113,193422.650147519,199265.395095902,204980.642754382,208971.620434032,235634.433154311,245543.225776628,82972.25065799
0x0a8b2e4ea1bc927195bac9f5f9534cd1b95e8d49,163446.12438658,162048.574693349,166959.627810377,168621.164683176,171149.348661546,174701.723712444,181094.049440979,185317.274487874,185317.274487874,185317.274487874,187776.704645861,190698.392164252,193367.612971805,199208.695404552,204922.316825932,208912.158898456,235567.384886222,245473.35802509,82948.641435723
0x69144f0f81fd0c5087ca26c575bf66ae24f20a02,160711.017057579,159336.853959918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5dcfb8f2ca2f0325eb274111016cf0813bdf744b,159733.73167932,153834.452941874,158496.568428271,160073.883232511,162473.915444981,165846.223246105,171914.52673681,175923.679646478,175923.679646478,175923.679646478,178258.443118596,181032.032469254,183565.952458912,189110.954766586,194534.956966779,198322.556911504,223626.649314844,233030.496041409,0.0
0x53f6310141b5c17fe914047447239883ac3432c5,157155.27959318,127146.242583426,130999.54368243,132303.215564085,134286.874439319,137074.132154011,142089.666534925,145403.285289751,145403.285289751,145403.285289751,147332.998674002,149625.407543807,151719.726466069,156302.745387088,160785.756093275,163916.258345348,184830.430753034,192602.836441408,65083.004314662
0x130bf908f4ca48bc3031f8327cc4f01eb8194819,155693.790434004,156666.165413634,161414.098935688,163020.448211189,165464.659091174,168899.042752915,184638.774876305,188944.665108991,188944.665108991,188944.665108991,191452.236024029,194431.112500823,197152.580496609,203107.99597085,208933.455518567,213001.394550771,240178.368535419,250278.240673483,84572.273797087
0x7cfed4d5d87ce27472dcb53300f510bfe53a6a29,155625.15055806,153058.198300338,157696.788570398,159266.144182697,161654.06573914,165009.356743745,200860.407775165,205544.596502868,262805.195044805,262805.195044805,266293.002774306,270436.354549,314758.41406261,324266.365340926,333566.839135418,340061.392922413,383450.027293221,433169.271489924,0.0
0xfcaa90508a18b8ab897cf69f22a13d3df09fe96a,154428.318748479,90629.127139518,93375.738506969,94304.988497454,95718.929395369,97705.671029749,101425.71003342,103791.020215254,103791.020215254,103791.020215254,105168.478231249,106804.833660725,108299.789549545,111571.216385125,114771.255874631,117005.854782636,131934.701038247,137482.759421629,46457.213143647
0x349b94928db4206e0634b61666a331d2e9dcd2a8,154037.840696356,154999.873554519,159697.308342819,161286.572584589,163704.786985496,167102.642750346,173216.918556333,177256.444047376,177256.444047376,177256.444047376,179608.895244343,182403.496781404,184956.613267881,190543.623460414,196008.716871622,199825.010954518,0.0,0.0,0.0
0x6d6075b67ea8a9bf2276ec42de689bcc59c2e65e,151884.992657786,99775.605930403,102799.410992775,103822.442812542,105379.081547704,107566.329253314,111502.174872913,114102.474436372,114102.474436372,114102.474436372,115616.780469123,117415.704915317,119059.182026668,122655.619330233,126173.577081197,128630.179437041,145042.180154566,151141.428322167,51072.655072804
0x91ec125bc831ab9985daec9a52fa98b2825f0b84,150033.205323872,147558.489162902,152030.404941976,153543.370243291,155845.488659822,159080.216866734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-09,1e-09,1e-09,1e-09,1e-09,0.0
